35:52.6,http://192.168.1.137,3114
35:55.6,http://192.168.1.137,2964
35:58.8,http://192.168.1.137,3277
34:18.4,http://192.168.1.137,21450
34:21.1,http://192.168.1.137,2672
34:24.4,http://192.168.1.137,3319
34:28.1,http://192.168.1.137,3685
34:31.4,http://192.168.1.137,3332
35:04.4,http://192.168.1.137,32926
35:06.6,http://192.168.1.137,2229
35:09.1,http://192.168.1.137,2510
35:11.8,http://192.168.1.137,2698
35:15.4,http://192.168.1.137,3571
35:18.0,http://192.168.1.137,2629
35:21.2,http://192.168.1.137,3150
35:24.0,http://192.168.1.137,2849
35:26.5,http://192.168.1.137,2440
35:29.2,http://192.168.1.137,2710
34:18.3,http://192.168.1.137,21349
34:20.8,http://192.168.1.137,2423
34:24.1,http://192.168.1.137,3382
34:27.3,http://192.168.1.137,3203
34:30.7,http://192.168.1.137,3314
35:10.8,http://192.168.1.137,40089
35:14.3,http://192.168.1.137,3523
35:17.1,http://192.168.1.137,2821
35:20.2,http://192.168.1.137,3075
35:23.0,http://192.168.1.137,2867
35:24.9,http://192.168.1.137,1810
35:27.3,http://192.168.1.137,2420
35:30.1,http://192.168.1.137,2844
35:33.6,http://192.168.1.137,3490
35:37.6,http://192.168.1.137,3987
34:18.4,http://192.168.1.137,21371
34:20.8,http://192.168.1.137,2398
34:24.3,http://192.168.1.137,3504
34:27.5,http://192.168.1.137,3190
34:30.7,http://192.168.1.137,3198
35:15.8,http://192.168.1.137,45187
35:33.2,http://192.168.1.137,17339
35:37.1,http://192.168.1.137,3927
35:40.3,http://192.168.1.137,3193
35:43.9,http://192.168.1.137,3622
36:06.5,http://192.168.1.137,22570
36:10.2,http://192.168.1.137,3700
36:13.2,http://192.168.1.137,2960
36:16.2,http://192.168.1.137,3050
36:18.9,http://192.168.1.137,2674
34:18.5,http://192.168.1.137,21488
34:20.4,http://192.168.1.137,1972
34:23.8,http://192.168.1.137,3394
34:27.5,http://192.168.1.137,3704
34:31.3,http://192.168.1.137,3770
34:33.7,http://192.168.1.137,2402
34:35.2,http://192.168.1.137,1452
34:36.1,http://192.168.1.137,880
34:37.3,http://192.168.1.137,1209
34:38.2,http://192.168.1.137,907
35:12.2,http://192.168.1.137,34057
35:15.7,http://192.168.1.137,3484
35:18.6,http://192.168.1.137,2841
35:21.5,http://192.168.1.137,2996
35:49.3,http://192.168.1.137,27762
34:18.6,http://192.168.1.137,21580
34:20.8,http://192.168.1.137,2245
34:24.5,http://192.168.1.137,3665
34:27.9,http://192.168.1.137,3444
34:31.3,http://192.168.1.137,3379
35:03.8,http://192.168.1.137,32498
35:06.1,http://192.168.1.137,2311
35:08.5,http://192.168.1.137,2400
35:11.5,http://192.168.1.137,2938
35:14.4,http://192.168.1.137,2968
36:00.4,http://192.168.1.137,45978
36:03.6,http://192.168.1.137,3214
36:06.9,http://192.168.1.137,3292
36:09.8,http://192.168.1.137,2887
36:13.4,http://192.168.1.137,3635
34:18.8,http://192.168.1.137,21836
34:21.9,http://192.168.1.137,3118
34:25.5,http://192.168.1.137,3530
34:28.7,http://192.168.1.137,3233
34:32.0,http://192.168.1.137,3297
34:34.1,http://192.168.1.137,2105
34:35.4,http://192.168.1.137,1313
34:36.2,http://192.168.1.137,780
34:37.4,http://192.168.1.137,1196
34:38.4,http://192.168.1.137,1007
34:47.7,http://192.168.1.137,9273
34:51.2,http://192.168.1.137,3491
34:54.3,http://192.168.1.137,3145
34:56.8,http://192.168.1.137,2524
34:59.7,http://192.168.1.137,2871
34:18.4,http://192.168.1.137,21416
34:20.8,http://192.168.1.137,2408
34:24.4,http://192.168.1.137,3588
34:27.9,http://192.168.1.137,3498
34:31.2,http://192.168.1.137,3271
35:17.1,http://192.168.1.137,45916
35:19.6,http://192.168.1.137,2523
35:22.7,http://192.168.1.137,3123
35:25.0,http://192.168.1.137,2228
35:51.1,http://192.168.1.137,26148
36:14.7,http://192.168.1.137,23575
36:18.1,http://192.168.1.137,3378
36:21.4,http://192.168.1.137,3341
36:24.9,http://192.168.1.137,3451
36:28.0,http://192.168.1.137,3182
34:18.9,http://192.168.1.137,21891
34:21.9,http://192.168.1.137,2978
34:25.5,http://192.168.1.137,3679
34:29.1,http://192.168.1.137,3534
34:32.0,http://192.168.1.137,2909
35:04.8,http://192.168.1.137,32790
35:07.3,http://192.168.1.137,2576
35:10.1,http://192.168.1.137,2764
35:13.3,http://192.168.1.137,3204
35:16.2,http://192.168.1.137,2871
35:33.6,http://192.168.1.137,17437
35:37.4,http://192.168.1.137,3786
35:41.6,http://192.168.1.137,4161
35:44.9,http://192.168.1.137,3324
35:48.1,http://192.168.1.137,3183
34:18.6,http://192.168.1.137,21601
34:21.4,http://192.168.1.137,2850
34:25.3,http://192.168.1.137,3827
34:28.3,http://192.168.1.137,2989
34:31.3,http://192.168.1.137,3040
34:33.7,http://192.168.1.137,2427
34:35.1,http://192.168.1.137,1372
34:45.8,http://192.168.1.137,10708
34:48.7,http://192.168.1.137,2859
34:51.4,http://192.168.1.137,2759
35:09.4,http://192.168.1.137,17965
35:12.2,http://192.168.1.137,2805
35:15.7,http://192.168.1.137,3463
35:18.7,http://192.168.1.137,3007
35:21.7,http://192.168.1.137,3062
34:18.6,http://192.168.1.137,21629
34:21.6,http://192.168.1.137,2934
34:25.0,http://192.168.1.137,3455
34:28.5,http://192.168.1.137,3496
34:31.4,http://192.168.1.137,2941
35:03.8,http://192.168.1.137,32401
35:06.3,http://192.168.1.137,2420
35:08.6,http://192.168.1.137,2331
35:11.9,http://192.168.1.137,3318
35:14.9,http://192.168.1.137,2968
35:52.8,http://192.168.1.137,37907
35:56.0,http://192.168.1.137,3190
2015/02015/09/25 00:39:36.759,http://192.168.1.137,23122
39:42.3,http://192.168.1.137,5497
39:44.8,http://192.168.1.137,2556
39:56.8,http://192.168.1.137,43171
39:58.1,http://192.168.1.137,1243
40:01.6,http://192.168.1.137,3583
39:34.7,http://192.168.1.137,21059
39:37.6,http://192.168.1.137,2879
39:40.5,http://192.168.1.137,2914
39:35.0,http://192.168.1.137,21327
39:38.5,http://192.168.1.137,3489
39:41.7,http://192.168.1.137,3283
39:26.1,http://192.168.1.137,12493
39:29.4,http://192.168.1.137,3283
39:33.5,http://192.168.1.137,4056
39:44.3,http://192.168.1.137,30630
39:45.2,http://192.168.1.137,943
39:52.8,http://192.168.1.137,7618
39:27.0,http://192.168.1.137,13373
39:34.0,http://192.168.1.137,6978
39:36.4,http://192.168.1.137,2400
39:56.9,http://192.168.1.137,43253
40:01.0,http://192.168.1.137,4080
40:01.9,http://192.168.1.137,957
39:23.0,http://192.168.1.137,9341
39:29.6,http://192.168.1.137,6565
39:34.0,http://192.168.1.137,4433
39:44.4,http://192.168.1.137,30804
39:45.8,http://192.168.1.137,1376
39:53.0,http://192.168.1.137,7217
39:26.5,http://192.168.1.137,12882
39:30.3,http://192.168.1.137,3766
39:33.8,http://192.168.1.137,3476
39:52.4,http://192.168.1.137,38764
39:55.6,http://192.168.1.137,3179
40:00.0,http://192.168.1.137,4403
39:46.9,http://192.168.1.137,33214
39:57.1,http://192.168.1.137,10201
39:58.2,http://192.168.1.137,1151
39:38.5,http://192.168.1.137,24847
39:41.8,http://192.168.1.137,3314
39:43.0,http://192.168.1.137,1150
39:24.0,http://192.168.1.137,10356
39:31.1,http://192.168.1.137,7151
39:32.1,http://192.168.1.137,950
39:53.2,http://192.168.1.137,39604
39:56.0,http://192.168.1.137,2764
40:00.2,http://192.168.1.137,4188
39:38.0,http://192.168.1.137,24348
39:41.5,http://192.168.1.137,3538
39:42.4,http://192.168.1.137,863
39:35.8,http://192.168.1.137,22207
39:36.9,http://192.168.1.137,1072
39:40.1,http://192.168.1.137,3163
39:38.6,http://192.168.1.137,24929
39:41.8,http://192.168.1.137,3275
39:42.8,http://192.168.1.137,907
39:46.6,http://192.168.1.137,32983
39:55.9,http://192.168.1.137,9290
40:00.6,http://192.168.1.137,4676
39:46.2,http://192.168.1.137,32595
39:53.3,http://192.168.1.137,7028
39:55.5,http://192.168.1.137,2258
39:34.9,http://192.168.1.137,21295
39:40.2,http://192.168.1.137,5219
39:40.7,http://192.168.1.137,589
39:46.9,http://192.168.1.137,33253
39:56.9,http://192.168.1.137,10019
40:01.2,http://192.168.1.137,4255
39:46.7,http://192.168.1.137,33063
39:55.8,http://192.168.1.137,9141
40:00.2,http://192.168.1.137,4323
39:34.9,http://192.168.1.137,21307
39:38.2,http://192.168.1.137,3207
39:41.2,http://192.168.1.137,3055
39:26.4,http://192.168.1.137,12714
39:27.0,http://192.168.1.137,628
39:31.5,http://192.168.1.137,4497
39:37.2,http://192.168.1.137,23590
39:40.3,http://192.168.1.137,3068
39:40.9,http://192.168.1.137,616
39:27.5,http://192.168.1.137,13896
39:31.8,http://192.168.1.137,4243
39:33.2,http://192.168.1.137,1445
39:36.0,http://192.168.1.137,22361
39:39.5,http://192.168.1.137,3447
39:42.6,http://192.168.1.137,3184
40:01.8,http://192.168.1.137,48169
40:02.0,http://192.168.1.137,216
40:02.1,http://192.168.1.137,97
39:55.5,http://192.168.1.137,41875
39:57.1,http://192.168.1.137,1595
40:01.5,http://192.168.1.137,4378
39:23.5,http://192.168.1.137,9902
39:30.1,http://192.168.1.137,6596
39:34.2,http://192.168.1.137,4101
39:23.0,http://192.168.1.137,9317
39:29.5,http://192.168.1.137,6466
39:30.0,http://192.168.1.137,521
39:57.2,http://192.168.1.137,43601
39:58.7,http://192.168.1.137,1408
39:59.8,http://192.168.1.137,1110
39:25.3,http://192.168.1.137,11683
39:28.5,http://192.168.1.137,3204
39:32.6,http://192.168.1.137,4104
39:25.7,http://192.168.1.137,12075
39:29.0,http://192.168.1.137,3289
39:33.2,http://192.168.1.137,4230
39:23.0,http://192.168.1.137,9314
39:29.6,http://192.168.1.137,6619
39:34.0,http://192.168.1.137,4361
39:47.0,http://192.168.1.137,33367
39:47.1,http://192.168.1.137,42
39:57.3,http://192.168.1.137,10271
39:46.9,http://192.168.1.137,33208
39:56.8,http://192.168.1.137,9978
40:00.9,http://192.168.1.137,4069
39:23.0,http://192.168.1.137,9312
39:28.8,http://192.168.1.137,5804
39:29.3,http://192.168.1.137,482
39:24.0,http://192.168.1.137,10354
39:27.4,http://192.168.1.137,3408
39:31.6,http://192.168.1.137,4216
39:25.4,http://192.168.1.137,11787
39:28.7,http://192.168.1.137,3235
39:33.1,http://192.168.1.137,4477
39:25.3,http://192.168.1.137,11612
39:28.6,http://192.168.1.137,3309
39:33.0,http://192.168.1.137,4417
39:52.4,http://192.168.1.137,38740
39:55.9,http://192.168.1.137,3506
40:00.3,http://192.168.1.137,4419
39:37.8,http://192.168.1.137,24133
39:38.8,http://192.168.1.137,1013
39:42.3,http://192.168.1.137,3469
39:46.9,http://192.168.1.137,33206
39:57.0,http://192.168.1.137,10156
40:01.3,http://192.168.1.137,4326
39:26.6,http://192.168.1.137,12916
39:30.3,http://192.168.1.137,3725
39:34.2,http://192.168.1.137,3896
39:26.4,http://192.168.1.137,12734
39:30.0,http://192.168.1.137,3661
39:34.1,http://192.168.1.137,4098
39:57.7,http://192.168.1.137,44013
40:01.5,http://192.168.1.137,3798
40:02.0,http://192.168.1.137,515
39:23.1,http://192.168.1.137,9463
39:29.9,http://192.168.1.137,6805
39:30.5,http://192.168.1.137,536
39:44.3,http://192.168.1.137,30671
39:45.5,http://192.168.1.137,1163
39:53.0,http://192.168.1.137,7530
39:25.9,http://192.168.1.137,12267
39:29.1,http://192.168.1.137,3175
39:29.6,http://192.168.1.137,540
39:35.0,http://192.168.1.137,21360
39:38.2,http://192.168.1.137,3236
39:39.4,http://192.168.1.137,1128
39:40.9,http://192.168.1.137,27223
39:44.6,http://192.168.1.137,3771
39:45.8,http://192.168.1.137,1145
39:52.3,http://192.168.1.137,38697
39:55.8,http://192.168.1.137,3438
39:57.4,http://192.168.1.137,1582
39:53.0,http://192.168.1.137,39366
39:53.2,http://192.168.1.137,205
39:55.6,http://192.168.1.137,2366
39:35.0,http://192.168.1.137,21307
39:38.2,http://192.168.1.137,3226
39:41.5,http://192.168.1.137,3265
39:35.0,http://192.168.1.137,21325
39:38.1,http://192.168.1.137,3136
39:41.5,http://192.168.1.137,3380
39:38.6,http://192.168.1.137,24994
39:42.0,http://192.168.1.137,3343
39:43.4,http://192.168.1.137,1442
39:35.3,http://192.168.1.137,21692
39:38.9,http://192.168.1.137,3607
39:42.5,http://192.168.1.137,3592
39:35.0,http://192.168.1.137,21398
39:38.4,http://192.168.1.137,3362
39:41.8,http://192.168.1.137,3339
39:35.1,http://192.168.1.137,21498
39:38.6,http://192.168.1.137,3466
39:42.0,http://192.168.1.137,3367
39:24.6,http://192.168.1.137,10954
39:28.0,http://192.168.1.137,3423
39:32.1,http://192.168.1.137,4060
39:46.2,http://192.168.1.137,32591
39:53.3,http://192.168.1.137,7030
39:55.8,http://192.168.1.137,2483
39:46.7,http://192.168.1.137,33088
39:55.2,http://192.168.1.137,8466
39:59.0,http://192.168.1.137,3802
39:36.3,http://192.168.1.137,22696
39:37.4,http://192.168.1.137,1095
39:38.3,http://192.168.1.137,848
39:26.2,http://192.168.1.137,12576
39:29.5,http://192.168.1.137,3251
39:34.1,http://192.168.1.137,4665
39:38.0,http://192.168.1.137,24347
39:41.1,http://192.168.1.137,3136
39:44.5,http://192.168.1.137,3378
39:26.4,http://192.168.1.137,12732
39:30.5,http://192.168.1.137,4120
39:31.5,http://192.168.1.137,964
39:27.2,http://192.168.1.137,13553
39:31.3,http://192.168.1.137,4083
39:32.6,http://192.168.1.137,1337
39:27.4,http://192.168.1.137,13730
39:31.6,http://192.168.1.137,4223
39:33.1,http://192.168.1.137,1461
39:24.1,http://192.168.1.137,10408
39:24.5,http://192.168.1.137,478
39:27.9,http://192.168.1.137,3338
39:46.7,http://192.168.1.137,33097
39:55.6,http://192.168.1.137,8801
39:59.7,http://192.168.1.137,4193
39:26.4,http://192.168.1.137,12703
39:26.8,http://192.168.1.137,444
39:30.6,http://192.168.1.137,3813
39:27.5,http://192.168.1.137,13860
39:32.1,http://192.168.1.137,4587
39:33.9,http://192.168.1.137,1793
39:44.0,http://192.168.1.137,30373
39:45.1,http://192.168.1.137,1107
39:54.6,http://192.168.1.137,9493
39:55.5,http://192.168.1.137,41834
39:59.2,http://192.168.1.137,3717
40:00.8,http://192.168.1.137,1555
39:36.5,http://192.168.1.137,22884
39:37.6,http://192.168.1.137,1045
39:40.6,http://192.168.1.137,3037
39:25.4,http://192.168.1.137,11713
39:28.6,http://192.168.1.137,3246
39:33.2,http://192.168.1.137,4576
39:23.1,http://192.168.1.137,9410
39:26.9,http://192.168.1.137,3791
39:30.7,http://192.168.1.137,3804
39:26.1,http://192.168.1.137,12456
39:29.4,http://192.168.1.137,3278
39:33.9,http://192.168.1.137,4469
39:43.9,http://192.168.1.137,30212
39:45.1,http://192.168.1.137,1261
39:53.0,http://192.168.1.137,7919
39:23.4,http://192.168.1.137,9763
39:27.1,http://192.168.1.137,3729
39:31.1,http://192.168.1.137,3922
39:52.5,http://192.168.1.137,38875
39:52.7,http://192.168.1.137,146
39:52.9,http://192.168.1.137,256
39:25.2,http://192.168.1.137,11558
39:28.3,http://192.168.1.137,3107
39:32.5,http://192.168.1.137,4211
39:37.3,http://192.168.1.137,23626
39:40.3,http://192.168.1.137,3033
39:44.2,http://192.168.1.137,3883
39:55.2,http://192.168.1.137,41550
39:58.7,http://192.168.1.137,3532
40:00.3,http://192.168.1.137,1516
39:55.1,http://192.168.1.137,41434
39:56.7,http://192.168.1.137,1639
40:00.5,http://192.168.1.137,3730
39:34.5,http://192.168.1.137,20881
39:37.1,http://192.168.1.137,2526
39:40.2,http://192.168.1.137,3114
39:57.1,http://192.168.1.137,43404
40:01.2,http://192.168.1.137,4155
40:02.0,http://192.168.1.137,761
39:24.6,http://192.168.1.137,10896
39:27.9,http://192.168.1.137,3318
39:28.4,http://192.168.1.137,542
39:55.0,http://192.168.1.137,41362
39:58.8,http://192.168.1.137,3770
40:01.8,http://192.168.1.137,3051
39:25.6,http://192.168.1.137,11925
39:28.9,http://192.168.1.137,3329
39:29.4,http://192.168.1.137,497
39:25.8,http://192.168.1.137,12144
39:29.1,http://192.168.1.137,3292
39:33.4,http://192.168.1.137,4333
39:34.4,http://192.168.1.137,20768
39:36.7,http://192.168.1.137,2292
39:37.8,http://192.168.1.137,1036
39:37.8,http://192.168.1.137,24188
39:41.2,http://192.168.1.137,3320
39:41.9,http://192.168.1.137,782
39:35.9,http://192.168.1.137,22232
39:39.4,http://192.168.1.137,3479
39:40.4,http://192.168.1.137,1074
39:55.0,http://192.168.1.137,41357
39:58.2,http://192.168.1.137,3159
40:01.6,http://192.168.1.137,3438
39:52.4,http://192.168.1.137,38714
39:56.0,http://192.168.1.137,3634
39:57.3,http://192.168.1.137,1249
39:40.7,http://192.168.1.137,27069
39:44.6,http://192.168.1.137,3916
39:45.6,http://192.168.1.137,968
39:37.6,http://192.168.1.137,23916
39:40.3,http://192.168.1.137,2738
39:44.3,http://192.168.1.137,3954
39:35.1,http://192.168.1.137,21410
39:38.4,http://192.168.1.137,3289
39:41.6,http://192.168.1.137,3268
39:23.3,http://192.168.1.137,9649
39:30.0,http://192.168.1.137,6645
39:34.2,http://192.168.1.137,4209
39:46.7,http://192.168.1.137,33048
39:54.6,http://192.168.1.137,7897
39:58.3,http://192.168.1.137,3668
39:36.4,http://192.168.1.137,22733
39:37.6,http://192.168.1.137,1182
39:40.5,http://192.168.1.137,2932
39:44.3,http://192.168.1.137,30610
39:45.6,http://192.168.1.137,1321
39:52.7,http://192.168.1.137,7085
39:24.0,http://192.168.1.137,10376
39:27.5,http://192.168.1.137,3508
39:32.2,http://192.168.1.137,4704
39:35.9,http://192.168.1.137,22269
39:37.0,http://192.168.1.137,1032
39:38.0,http://192.168.1.137,993
39:40.6,http://192.168.1.137,26959
39:44.4,http://192.168.1.137,3780
39:45.6,http://192.168.1.137,1160
39:46.6,http://192.168.1.137,32987
39:55.7,http://192.168.1.137,9060
40:00.0,http://192.168.1.137,4313
39:24.4,http://192.168.1.137,10707
39:27.8,http://192.168.1.137,3408
39:32.5,http://192.168.1.137,4708
39:44.1,http://192.168.1.137,30416
39:45.3,http://192.168.1.137,1174
39:52.9,http://192.168.1.137,7655
39:24.4,http://192.168.1.137,10753
39:27.6,http://192.168.1.137,3201
39:31.9,http://192.168.1.137,4290
39:37.5,http://192.168.1.137,23843
39:38.7,http://192.168.1.137,1160
39:42.0,http://192.168.1.137,3345
39:46.7,http://192.168.1.137,33045
39:55.1,http://192.168.1.137,8392
39:58.7,http://192.168.1.137,3605
39:47.0,http://192.168.1.137,33315
39:55.8,http://192.168.1.137,8817
39:57.1,http://192.168.1.137,1291
39:25.4,http://192.168.1.137,11703
39:28.6,http://192.168.1.137,3245
39:29.1,http://192.168.1.137,496
39:38.2,http://192.168.1.137,24550
39:39.2,http://192.168.1.137,957
39:40.4,http://192.168.1.137,1191
39:35.4,http://192.168.1.137,21703
39:39.0,http://192.168.1.137,3657
39:42.8,http://192.168.1.137,3730
39:52.6,http://192.168.1.137,38942
39:52.9,http://192.168.1.137,271
39:55.8,http://192.168.1.137,2930
39:34.8,http://192.168.1.137,21169
39:35.6,http://192.168.1.137,810
39:39.2,http://192.168.1.137,3584
39:35.9,http://192.168.1.137,22248
39:39.4,http://192.168.1.137,3459
39:43.2,http://192.168.1.137,3802
39:46.2,http://192.168.1.137,32561
39:46.9,http://192.168.1.137,673
39:55.8,http://192.168.1.137,8861
39:46.9,http://192.168.1.137,33262
39:56.8,http://192.168.1.137,9834
40:00.8,http://192.168.1.137,3993
39:26.0,http://192.168.1.137,12320
39:29.2,http://192.168.1.137,3180
39:34.0,http://192.168.1.137,4802
39:46.3,http://192.168.1.137,32592
39:57.0,http://192.168.1.137,10732
39:58.3,http://192.168.1.137,1353
39:34.9,http://192.168.1.137,21211
39:37.8,http://192.168.1.137,2968
39:41.2,http://192.168.1.137,3325
39:27.4,http://192.168.1.137,13785
39:31.8,http://192.168.1.137,4374
39:33.0,http://192.168.1.137,1210
39:35.1,http://192.168.1.137,21476
39:38.5,http://192.168.1.137,3400
39:41.8,http://192.168.1.137,3300
39:55.4,http://192.168.1.137,41765
39:56.8,http://192.168.1.137,1396
40:01.3,http://192.168.1.137,4463
39:40.5,http://192.168.1.137,26879
39:41.3,http://192.168.1.137,785
39:44.7,http://192.168.1.137,3405
39:35.6,http://192.168.1.137,21908
39:39.1,http://192.168.1.137,3511
39:42.8,http://192.168.1.137,3670
39:23.0,http://192.168.1.137,9377
39:23.1,http://192.168.1.137,66
39:29.8,http://192.168.1.137,6670
39:27.1,http://192.168.1.137,13407
39:31.1,http://192.168.1.137,4000
39:32.1,http://192.168.1.137,999
39:36.6,http://192.168.1.137,22909
39:40.1,http://192.168.1.137,3479
39:43.5,http://192.168.1.137,3456
39:26.3,http://192.168.1.137,12605
39:26.7,http://192.168.1.137,443
39:33.5,http://192.168.1.137,6834
39:55.7,http://192.168.1.137,42068
40:01.7,http://192.168.1.137,5952
40:02.1,http://192.168.1.137,424
39:27.3,http://192.168.1.137,13667
39:27.8,http://192.168.1.137,442
39:32.2,http://192.168.1.137,4433
39:38.8,http://192.168.1.137,25162
39:42.3,http://192.168.1.137,3429
39:43.8,http://192.168.1.137,1563
39:36.3,http://192.168.1.137,22663
39:39.6,http://192.168.1.137,3300
39:43.3,http://192.168.1.137,3703
39:26.4,http://192.168.1.137,12717
39:33.4,http://192.168.1.137,7010
